classname,name,time_seconds,outcome
tests.test_export_request,test_bad_requests_fail_before_touching_the_disk[spec3-bad_ppi],0.001,passed
tests.test_export_request,test_bad_requests_fail_before_touching_the_disk[spec4-ppi_out_of_range],0.001,passed
tests.test_export_request,test_bad_requests_fail_before_touching_the_disk[spec5-ppi_out_of_range],0.001,passed
tests.test_export_request,test_bad_requests_fail_before_touching_the_disk[spec6-bad_filename],0.001,passed
tests.test_export_request,test_bad_requests_fail_before_touching_the_disk[spec7-bad_filename],0.001,passed
tests.test_export_request,test_bad_requests_fail_before_touching_the_disk[spec8-bad_scope],0.001,passed
tests.test_export_request,test_bad_requests_fail_before_touching_the_disk[spec9-bad_overwrite],0.001,passed
tests.test_export_request,test_bad_requests_fail_before_touching_the_disk[spec10-bad_background],0.001,passed
tests.test_export_request,test_extension_typed_by_the_user_is_stripped_once,0.001,passed
tests.test_export_request,test_original_scope_has_no_layout_fields_at_all,0.001,passed
tests.test_export_request,test_legacy_payload_still_normalizes,0.001,passed
tests.test_export_request,test_new_payload_defaults_to_asking_before_overwriting,0.001,passed
tests.test_export_request,test_legacy_overwrite_boolean_is_still_understood,0.001,passed
tests.test_export_request,test_dedupe_numbering,0.001,passed
tests.test_generated_untracked,test_a_tracked_canvas_is_reported,0.130,passed
tests.test_generated_untracked,test_an_unignored_canvas_is_reported_even_if_untracked,0.106,passed
tests.test_generated_untracked,test_untracked_and_ignored_is_clean,0.117,passed
tests.test_generated_untracked,test_the_real_repository_is_clean,0.079,passed
tests.test_generated_untracked,test_the_cli_exit_code_carries_the_verdict,0.221,passed
tests.test_glyph_coverage_figure,test_default_family_draws_the_scientific_characters,0.480,passed
tests.test_glyph_coverage_figure,test_ascii_only_text_never_reports_glyph_trouble,0.375,passed
tests.test_glyph_coverage_figure,test_cjk_label_reports_the_characters_that_come_out_as_boxes,0.373,passed
tests.test_glyph_coverage_figure,test_tick_labels_and_legend_text_are_measured_too,0.374,passed
tests.test_glyph_coverage_figure,test_named_family_without_the_glyphs_reports_them,0.381,passed
tests.test_glyph_coverage_figure,test_fallback_tail_keeps_the_glyphs_out_of_the_missing_list,0.378,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[empty/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[empty/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[empty/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[ascii/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[ascii/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[ascii/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[multiply-sign/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[multiply-sign/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[multiply-sign/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[unit-negative-exponent/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[unit-negative-exponent/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[unit-negative-exponent/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[micro-greek/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[micro-greek/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[micro-greek/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[micro-sign/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[micro-sign/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[micro-sign/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[greek-letters/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[greek-letters/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[greek-letters/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[degree-celsius/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[degree-celsius/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[degree-celsius/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[angstrom/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[angstrom/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[angstrom/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[plus-minus/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[plus-minus/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[plus-minus/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[comparisons/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[comparisons/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[comparisons/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[subscript/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[subscript/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[subscript/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[cjk/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[cjk/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[cjk/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[mixed-cjk-latin/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[mixed-cjk-latin/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[mixed-cjk-latin/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[box-drawing/serif],0.003,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[box-drawing/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[box-drawing/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[emoji-surrogate-pair/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[emoji-surrogate-pair/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[emoji-surrogate-pair/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[math-alphanumeric/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[math-alphanumeric/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[math-alphanumeric/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[arabic-question-mark/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[arabic-question-mark/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[arabic-question-mark/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[combining-mark/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[combining-mark/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[combining-mark/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[mixed-missing/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[mixed-missing/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[mixed-missing/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[plain-x10-text/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[plain-x10-text/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[plain-x10-text/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[existing-mathtext/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[existing-mathtext/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[existing-mathtext/monospace],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[mixed-scripts/serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[mixed-scripts/sans-serif],0.001,passed
tests.test_glyph_plan,test_golden_vectors_match_python_side[mixed-scripts/monospace],0.001,passed
tests.test_glyph_plan,test_generator_is_up_to_date,0.080,passed
tests.test_glyph_plan,test_subscript_two_stays_on_the_fallback_layer,0.003,passed
tests.test_glyph_plan,test_box_drawing_is_rescued_by_the_fourth_step,0.001,passed
tests.test_glyph_plan,test_cjk_is_not_reported_as_a_substitution,0.001,passed
tests.test_glyph_plan,test_unrenderable_character_is_missing_not_silently_dropped,0.001,passed
tests.test_glyph_plan,test_plan_matches_the_faces_the_pdf_actually_uses[Sample A-want_layers0-serif],0.004,passed
tests.test_glyph_plan,test_plan_matches_the_faces_the_pdf_actually_uses[Sample A-want_layers0-sans-serif],0.004,passed
tests.test_glyph_plan,test_plan_matches_the_faces_the_pdf_actually_uses[Sample A-want_layers0-monospace],0.004,passed
tests.test_glyph_plan,test_plan_matches_the_faces_the_pdf_actually_uses[\xd710\u2075-want_layers1-serif],0.012,passed
tests.test_glyph_plan,test_plan_matches_the_faces_the_pdf_actually_uses[\xd710\u2075-want_layers1-sans-serif],0.012,passed
tests.test_glyph_plan,test_plan_matches_the_faces_the_pdf_actually_uses[\xd710\u2075-want_layers1-monospace],0.011,passed
tests.test_glyph_plan,test_plan_matches_the_faces_the_pdf_actually_uses[\u6837\u54c1-want_layers2-serif],0.109,passed
tests.test_glyph_plan,test_plan_matches_the_faces_the_pdf_actually_uses[\u6837\u54c1-want_layers2-sans-serif],0.110,passed
tests.test_glyph_plan,test_plan_matches_the_faces_the_pdf_actually_uses[\u6837\u54c1-want_layers2-monospace],0.109,passed
tests.test_glyph_plan,test_fallback_face_is_the_same_regardless_of_family_and_weight,0.065,passed
tests.test_glyph_plan,test_measured_width_equals_the_advance_actually_written[\xd710\u2075 A m\u207b\xb2],0.002,passed
tests.test_glyph_plan,test_measured_width_equals_the_advance_actually_written[H\u2082O],0.002,passed
tests.test_glyph_plan,test_measured_width_equals_the_advance_actually_written[\u6837\u54c1 A],0.001,passed
tests.test_glyph_plan,test_measured_width_equals_the_advance_actually_written[\u2501\u2503],0.001,passed
tests.test_glyph_plan,test_measured_width_equals_the_advance_actually_written[Sample],0.001,passed
tests.test_glyph_plan,test_coverage_table_matches_the_live_fonts,0.765,passed
tests.test_glyph_plan,test_every_base14_face_shares_one_charset,0.428,passed
tests.test_glyph_plan,test_the_script_character_tables_are_identical_on_both_sides,0.002,passed
tests.test_glyph_plan,test_the_interpretation_modes_are_the_same_closed_set,0.001,passed
tests.test_glyph_plan,test_the_layer_names_and_cjk_boundary_are_the_same_on_both_sides,0.001,passed
tests.test_glyph_plan,test_auto_mode_keeps_the_pdf_text_layer_verbatim,0.015,passed
tests.test_glyph_plan,test_scientific_mode_draws_everything_with_one_face,0.005,passed
tests.test_glyph_plan,test_designed_superscripts_are_never_synthesized,0.008,passed
tests.test_glyph_plan,test_interpretation_only_produces_a_render_representation,0.001,passed
tests.test_glyph_plan,test_a_run_of_unicode_scripts_folds_as_one_piece,0.001,passed
tests.test_glyph_plan,test_superscript_and_subscript_never_merge,0.001,passed
tests.test_glyph_plan,test_missing_glyph_is_folded_even_in_auto_mode,0.001,passed
tests.test_governance,test_prune_render_cache_evicts_oldest_within_budget,0.002,passed
tests.test_governance,test_prune_render_cache_leaves_engine_subdir_alone,0.002,passed
tests.test_governance,test_prune_backups_keeps_newest_n,0.005,passed
tests.test_governance,test_prune_snapshots_removes_whole_session_triplets,0.008,passed
tests.test_independent_frontend_prs,test_two_frontend_branches_combine_without_a_generated_artifact_conflict,5.843,passed
tests.test_install_locate,test_manifest_dir_matches_config_dir,0.001,passed
tests.test_install_locate,test_manifest_roundtrip,0.003,passed
tests.test_install_locate,test_manifest_drops_paths_that_no_longer_exist,0.002,passed
tests.test_install_locate,test_manifest_from_another_protocol_is_ignored,0.002,passed
tests.test_install_locate,test_broken_manifest_is_not_an_error,0.002,passed
tests.test_install_locate,test_remove_manifest_is_idempotent,0.002,passed
tests.test_install_locate,test_explicit_override_wins_over_everything,0.001,passed
tests.test_install_locate,test_path_cli_beats_the_desktop_install,0.001,passed
tests.test_install_locate,test_manifest_is_used_when_path_has_nothing,0.002,passed
tests.test_install_locate,test_known_locations_still_work_when_the_manifest_is_gone,0.002,passed
tests.test_install_locate,test_current_user_install_is_found_without_a_manifest,0.001,passed
tests.test_install_locate,test_legacy_program_files_install_is_found,0.001,passed
tests.test_install_locate,test_paths_with_spaces_and_chinese_survive,0.001,passed
tests.test_install_locate,test_macos_app_bundle_is_found,0.001,passed
tests.test_install_locate,test_desktop_without_cli_is_reported_separately,0.001,passed
tests.test_install_locate,test_nothing_installed_reports_nothing_and_says_where_it_looked,0.001,passed
tests.test_install_locate,test_registry_is_a_supplement_not_the_only_way,0.001,passed
tests.test_install_locate,test_hkcu_lookup_is_silent_off_windows,0.001,passed
tests.test_install_locate,test_describe_self_from_a_frozen_windows_sidecar,0.001,passed
tests.test_install_locate,test_describe_self_from_a_frozen_macos_bundle,0.001,passed
tests.test_install_locate,test_describe_self_from_the_cli_shim_itself,0.001,passed
tests.test_install_locate,test_describe_self_from_a_pip_install,0.002,passed
tests.test_install_locate,test_dev_tree_dist_has_no_desktop_shell,0.001,passed
tests.test_install_locate,test_plugin_mirrors_the_locator,0.002,passed
tests.test_install_locate,test_plugin_and_locator_agree_on_the_same_filesystem[present0-reg0-install],0.001,passed
tests.test_install_locate,test_plugin_and_locator_agree_on_the_same_filesystem[present1-reg1-None],0.001,passed
